roundNumber,opponentMove,predictedMove,botMove,result,modelUsed,predictionCorrect,decisionLatencyMs,timestamp
445,rock,rock,paper,lose,order-1,True,0.0048,1787898739841
446,rock,rock,paper,lose,order-1,True,0.0051,1787898739941
447,rock,rock,paper,lose,order-1,True,0.0044,1787898740041
448,rock,rock,paper,lose,order-1,True,0.0049,1787898740141
449,rock,rock,paper,lose,order-1,True,0.003,1787898740241
450,rock,rock,paper,lose,order-1,True,0.0028,1787898740341
451,rock,rock,scissors,win,random,True,0.0655,1787898740441
452,rock,rock,rock,tie,random,True,0.0052,1787898740541
453,rock,rock,paper,lose,order-1,True,0.0162,1787898740641
454,rock,rock,paper,lose,random,True,0.0028,1787898740741
455,rock,rock,paper,lose,order-1,True,0.003,1787898740841
456,rock,rock,paper,lose,order-1,True,0.0026,1787898740941
457,rock,rock,paper,lose,order-1,True,0.0025,1787898741041
458,rock,rock,paper,lose,random,True,0.003,1787898741141
459,rock,rock,paper,lose,order-1,True,0.0026,1787898741241
460,rock,rock,paper,lose,order-1,True,0.0026,1787898741341
461,rock,rock,paper,lose,order-1,True,0.0028,1787898741441
462,rock,rock,paper,lose,order-1,True,0.0026,1787898741541
463,rock,rock,rock,tie,random,True,0.0034,1787898741641
464,rock,rock,paper,lose,order-1,True,0.0037,1787898741741
465,rock,rock,paper,lose,order-1,True,0.0043,1787898741841
466,rock,rock,paper,lose,order-1,True,0.0027,1787898741941
467,rock,rock,paper,lose,random,True,0.0032,1787898742041
468,rock,rock,paper,lose,order-1,True,0.0029,1787898742141
469,rock,rock,paper,lose,order-1,True,0.0026,1787898742241
470,rock,rock,paper,lose,order-1,True,0.0028,1787898742341
471,rock,rock,paper,lose,order-1,True,0.0026,1787898742441
472,rock,rock,paper,lose,order-1,True,0.0027,1787898742541
473,rock,rock,paper,lose,order-1,True,0.0027,1787898742641
474,rock,rock,paper,lose,order-2,True,0.003,1787898742741
475,rock,rock,paper,lose,order-1,True,0.0026,1787898742841
476,rock,rock,paper,lose,order-1,True,0.0027,1787898742941
477,rock,rock,paper,lose,order-2,True,0.0027,1787898743041
478,rock,rock,paper,lose,order-1,True,0.0026,1787898743141
479,rock,rock,paper,lose,order-2,True,0.0027,1787898743241
480,rock,rock,paper,lose,order-1,True,0.0027,1787898743341
481,rock,rock,paper,lose,order-2,True,0.0028,1787898743441
482,rock,rock,paper,lose,order-1,True,0.0031,1787898743541
483,rock,rock,paper,lose,order-2,True,0.0086,1787898743641
484,rock,rock,paper,lose,order-2,True,0.0063,1787898743741
485,rock,rock,paper,lose,order-1,True,0.0033,1787898743841
486,rock,rock,paper,lose,order-2,True,0.0027,1787898743941
487,rock,rock,paper,lose,order-2,True,0.0028,1787898744041
488,rock,rock,paper,lose,order-1,True,0.0027,1787898744141
489,rock,rock,paper,lose,order-2,True,0.0028,1787898744241
490,rock,rock,paper,lose,order-2,True,0.0026,1787898744341
491,rock,rock,paper,lose,order-2,True,0.0027,1787898744441
492,rock,rock,paper,lose,order-1,True,0.0028,1787898744541
493,rock,rock,paper,lose,order-2,True,0.0046,1787898744641
494,rock,rock,paper,lose,order-2,True,0.0045,1787898744741
495,rock,rock,paper,lose,order-2,True,0.0044,1787898744841
496,rock,rock,paper,lose,order-1,True,0.0028,1787898744941
497,rock,rock,paper,lose,order-2,True,0.0027,1787898745041
498,rock,rock,paper,lose,order-2,True,0.0302,1787898745141
499,rock,rock,paper,lose,order-2,True,0.0026,1787898745241
500,rock,rock,paper,lose,order-2,True,0.0028,1787898745341
501,rock,rock,paper,lose,order-2,True,0.0049,1787898745441
502,rock,rock,rock,tie,random,True,0.0056,1787898745542
503,rock,rock,paper,lose,order-1,True,0.003,1787898745642
504,rock,rock,paper,lose,order-2,True,0.0027,1787898745742
505,rock,rock,paper,lose,order-2,True,0.0029,1787898745842
506,rock,rock,scissors,win,random,True,0.0031,1787898745942
507,rock,rock,paper,lose,order-2,True,0.0027,1787898746042
508,rock,rock,paper,lose,order-2,True,0.0026,1787898746142
509,rock,rock,paper,lose,order-2,True,0.0027,1787898746242
510,rock,rock,paper,lose,order-2,True,0.0028,1787898746342
511,rock,rock,rock,tie,random,True,0.005,1787898746442
512,rock,rock,paper,lose,order-2,True,0.004,1787898746542
513,rock,rock,paper,lose,order-2,True,0.0026,1787898746642
514,rock,rock,paper,lose,order-2,True,0.0043,1787898746742
515,rock,rock,paper,lose,order-2,True,0.0049,1787898746842
516,rock,rock,paper,lose,order-1,True,0.0028,1787898746942
517,rock,rock,paper,lose,order-2,True,0.0027,1787898747042
518,rock,rock,paper,lose,order-2,True,0.0029,1787898747142
519,rock,rock,paper,lose,order-2,True,0.0026,1787898747242
520,rock,rock,paper,lose,order-2,True,0.003,1787898747342
521,rock,rock,scissors,win,random,True,0.0033,1787898747442
522,rock,rock,paper,lose,order-2,True,0.0027,1787898747542
523,rock,rock,paper,lose,order-2,True,0.0027,1787898747642
524,rock,rock,paper,lose,order-2,True,0.0027,1787898747742
525,rock,rock,paper,lose,order-2,True,0.0027,1787898747842
526,rock,rock,paper,lose,order-2,True,0.0029,1787898747942
527,rock,rock,paper,lose,order-2,True,0.0028,1787898748042
528,rock,rock,paper,lose,order-2,True,0.0041,1787898748142
529,rock,rock,paper,lose,order-2,True,0.0046,1787898748242
530,rock,rock,paper,lose,order-2,True,0.004,1787898748342
531,rock,rock,paper,lose,order-2,True,0.0041,1787898748442
532,rock,rock,paper,lose,order-2,True,0.0044,1787898748542
533,rock,rock,paper,lose,order-2,True,0.005,1787898748642
534,rock,rock,paper,lose,order-2,True,0.0044,1787898748742
535,rock,rock,paper,lose,order-2,True,0.0041,1787898748842
536,rock,rock,paper,lose,order-2,True,0.0045,1787898748942
537,rock,rock,paper,lose,order-2,True,0.0047,1787898749042
538,rock,rock,paper,lose,order-2,True,0.0046,1787898749142
539,rock,rock,paper,lose,order-2,True,0.0146,1787898749242
540,rock,rock,paper,lose,order-2,True,0.0057,1787898749342
541,rock,rock,paper,lose,order-2,True,0.003,1787898749442
542,rock,rock,paper,lose,order-2,True,0.004,1787898749542
543,rock,rock,paper,lose,order-2,True,0.0028,1787898749642
544,rock,rock,scissors,win,random,True,0.0045,1787898749742
545,rock,rock,paper,lose,order-2,True,0.0029,1787898749842
546,rock,rock,paper,lose,order-2,True,0.0028,1787898749942
547,rock,rock,paper,lose,order-2,True,0.0029,1787898750042
548,rock,rock,rock,tie,random,True,0.0064,1787898750142
549,rock,rock,paper,lose,order-2,True,0.0028,1787898750242
550,rock,rock,paper,lose,order-2,True,0.0031,1787898750342
551,rock,rock,paper,lose,order-2,True,0.0027,1787898750442
552,rock,rock,paper,lose,order-2,True,0.0056,1787898750542
553,rock,rock,paper,lose,order-2,True,0.005,1787898750642
554,rock,rock,paper,lose,order-2,True,0.0286,1787898750742
555,rock,rock,paper,lose,order-2,True,0.0078,1787898750842
556,rock,rock,paper,lose,order-2,True,0.0077,1787898750942
557,rock,rock,paper,lose,order-2,True,0.0056,1787898751042
558,rock,rock,paper,lose,order-2,True,0.0058,1787898751142
559,rock,rock,paper,lose,order-2,True,0.0046,1787898751242
560,rock,rock,paper,lose,order-2,True,0.0041,1787898751342
561,rock,rock,rock,tie,random,True,0.0051,1787898751442
562,rock,rock,paper,lose,order-2,True,0.0043,1787898751542
563,rock,rock,paper,lose,order-2,True,0.0051,1787898751643
564,rock,rock,paper,lose,order-2,True,0.0042,1787898751743
565,rock,rock,paper,lose,order-2,True,0.004,1787898751843
566,rock,rock,paper,lose,order-2,True,0.004,1787898751943
567,rock,rock,paper,lose,order-2,True,0.0039,1787898752043
568,rock,rock,paper,lose,order-2,True,0.0041,1787898752143
569,rock,rock,rock,tie,random,True,0.0046,1787898752243
570,rock,rock,paper,lose,order-2,True,0.0044,1787898752343
571,rock,rock,paper,lose,order-2,True,0.0045,1787898752443
572,rock,rock,paper,lose,order-2,True,0.0041,1787898752543
573,rock,rock,paper,lose,order-2,True,0.0039,1787898752643
574,rock,rock,paper,lose,order-2,True,0.004,1787898752743
575,rock,rock,paper,lose,order-2,True,0.0041,1787898752843
576,rock,rock,paper,lose,order-2,True,0.0039,1787898752943
577,rock,rock,paper,lose,order-2,True,0.0041,1787898753043
578,rock,rock,paper,lose,order-2,True,0.0039,1787898753143
579,rock,rock,paper,lose,order-2,True,0.0041,1787898753243
580,rock,rock,paper,lose,order-2,True,0.0039,1787898753343
581,rock,rock,paper,lose,order-2,True,0.0043,1787898753443
582,rock,rock,scissors,win,random,True,0.0047,1787898753543
583,rock,rock,paper,lose,order-2,True,0.0045,1787898753643
584,rock,rock,paper,lose,order-2,True,0.0045,1787898753743
585,rock,rock,paper,lose,random,True,0.0043,1787898753843
586,rock,rock,paper,lose,order-2,True,0.0043,1787898753943
587,rock,rock,paper,lose,order-2,True,0.0046,1787898754043
588,rock,rock,paper,lose,order-2,True,0.0047,1787898754143
589,rock,rock,paper,lose,order-2,True,0.0042,1787898754243
590,rock,rock,paper,lose,order-2,True,0.0038,1787898754343
591,rock,rock,paper,lose,order-2,True,0.004,1787898754443
592,rock,rock,paper,lose,order-2,True,0.0041,1787898754543
593,rock,rock,rock,tie,random,True,0.0043,1787898754643
594,rock,rock,paper,lose,order-2,True,0.0044,1787898754743
595,rock,rock,paper,lose,order-2,True,0.0038,1787898754843
596,rock,rock,paper,lose,order-2,True,0.004,1787898754943
597,rock,rock,paper,lose,order-2,True,0.0044,1787898755043
598,rock,rock,paper,lose,order-2,True,0.0039,1787898755143
599,rock,rock,paper,lose,order-2,True,0.0041,1787898755243
600,rock,rock,paper,lose,order-2,True,0.0039,1787898755343
601,rock,rock,paper,lose,order-2,True,0.0041,1787898755443
602,rock,rock,paper,lose,order-2,True,0.0041,1787898755543
603,rock,rock,paper,lose,order-2,True,0.0045,1787898755643
604,rock,rock,paper,lose,order-2,True,0.0047,1787898755743
605,rock,rock,paper,lose,order-2,True,0.004,1787898755843
606,rock,rock,paper,lose,order-2,True,0.0039,1787898755943
607,rock,rock,paper,lose,order-2,True,0.0041,1787898756043
608,rock,rock,paper,lose,order-2,True,0.0042,1787898756143
609,rock,rock,paper,lose,order-2,True,0.0038,1787898756243
610,rock,rock,paper,lose,order-2,True,0.0041,1787898756343
611,rock,rock,paper,lose,order-2,True,0.0046,1787898756443
612,rock,rock,paper,lose,order-2,True,0.0043,1787898756543
613,rock,rock,paper,lose,order-2,True,0.0042,1787898756643
614,rock,rock,paper,lose,order-2,True,0.0039,1787898756743
615,rock,rock,paper,lose,order-2,True,0.0045,1787898756843
616,rock,rock,paper,lose,order-2,True,0.0041,1787898756943
617,rock,rock,paper,lose,order-2,True,0.0045,1787898757043
618,rock,rock,paper,lose,order-2,True,0.0043,1787898757143
619,rock,rock,paper,lose,order-2,True,0.0043,1787898757243
620,rock,rock,paper,lose,order-2,True,0.004,1787898757343
621,rock,rock,paper,lose,order-2,True,0.0042,1787898757443
622,rock,rock,paper,lose,order-2,True,0.0042,1787898757543
623,rock,rock,paper,lose,order-2,True,0.004,1787898757643
624,rock,rock,paper,lose,order-2,True,0.0041,1787898757743
625,rock,rock,paper,lose,order-2,True,0.0038,1787898757843
626,rock,rock,paper,lose,order-2,True,0.0041,1787898757943
627,rock,rock,paper,lose,order-2,True,0.0039,1787898758043
628,rock,rock,paper,lose,random,True,0.0047,1787898758143
629,rock,rock,paper,lose,order-2,True,0.0039,1787898758243
630,rock,rock,paper,lose,order-2,True,0.0043,1787898758343
631,rock,rock,paper,lose,order-2,True,0.0041,1787898758443
632,rock,rock,paper,lose,order-2,True,0.0041,1787898758544
633,rock,rock,paper,lose,order-2,True,0.0041,1787898758644
634,rock,rock,paper,lose,order-2,True,0.0041,1787898758744
635,rock,rock,paper,lose,order-2,True,0.004,1787898758844
636,rock,rock,paper,lose,order-2,True,0.004,1787898758944
637,rock,rock,paper,lose,order-2,True,0.0041,1787898759044
638,rock,rock,paper,lose,order-2,True,0.0038,1787898759144
639,rock,rock,paper,lose,order-2,True,0.004,1787898759244
640,rock,rock,paper,lose,order-2,True,0.0041,1787898759344
641,rock,rock,paper,lose,order-2,True,0.0041,1787898759444
642,rock,rock,rock,tie,random,True,0.0049,1787898759544
643,rock,rock,paper,lose,order-2,True,0.0043,1787898759644
644,rock,rock,paper,lose,order-2,True,0.0038,1787898759744
645,rock,rock,paper,lose,order-2,True,0.004,1787898759844
646,rock,rock,paper,lose,order-2,True,0.0044,1787898759944
647,rock,rock,paper,lose,order-2,True,0.0041,1787898760044
648,rock,rock,paper,lose,order-2,True,0.004,1787898760144
649,rock,rock,paper,lose,order-2,True,0.0042,1787898760244
650,rock,rock,paper,lose,order-2,True,0.004,1787898760344
651,rock,rock,paper,lose,order-2,True,0.0039,1787898760444
652,rock,rock,paper,lose,random,True,0.0043,1787898760544
653,rock,rock,paper,lose,random,True,0.0044,1787898760644
654,rock,rock,paper,lose,order-2,True,0.0042,1787898760744
655,rock,rock,paper,lose,order-2,True,0.0043,1787898760844
656,rock,rock,paper,lose,order-2,True,0.0044,1787898760944
657,rock,rock,paper,lose,order-2,True,0.004,1787898761044
658,rock,rock,paper,lose,order-2,True,0.004,1787898761144
659,rock,rock,paper,lose,order-2,True,0.0042,1787898761244
660,rock,rock,paper,lose,order-2,True,0.0041,1787898761344
661,rock,rock,paper,lose,random,True,0.0052,1787898761444
662,rock,rock,paper,lose,order-2,True,0.0042,1787898761544
663,rock,rock,paper,lose,order-2,True,0.0043,1787898761644
664,rock,rock,paper,lose,order-2,True,0.004,1787898761744
665,rock,rock,paper,lose,order-2,True,0.0041,1787898761844
666,rock,rock,paper,lose,order-2,True,0.0042,1787898761944
667,rock,rock,paper,lose,order-2,True,0.0044,1787898762044
668,rock,rock,paper,lose,order-2,True,0.004,1787898762144
669,rock,rock,paper,lose,order-2,True,0.0041,1787898762244
670,rock,rock,paper,lose,order-2,True,0.0036,1787898762344
671,rock,rock,paper,lose,order-2,True,0.0039,1787898762444
672,rock,rock,paper,lose,order-2,True,0.0039,1787898762544
673,rock,rock,paper,lose,order-2,True,0.0038,1787898762644
674,rock,rock,paper,lose,order-2,True,0.0041,1787898762744
675,rock,rock,paper,lose,order-2,True,0.004,1787898762844
676,rock,rock,paper,lose,order-2,True,0.004,1787898762944
677,rock,rock,paper,lose,order-2,True,0.0053,1787898763044
678,rock,rock,paper,lose,order-2,True,0.004,1787898763144
679,rock,rock,paper,lose,order-2,True,0.0042,1787898763244
680,rock,rock,paper,lose,order-2,True,0.004,1787898763344
681,rock,rock,paper,lose,order-2,True,0.0038,1787898763444
682,rock,rock,paper,lose,order-2,True,0.0041,1787898763544
683,rock,rock,paper,lose,order-2,True,0.0038,1787898763644
684,rock,rock,paper,lose,order-2,True,0.0044,1787898763744
685,rock,rock,scissors,win,random,True,0.0049,1787898763844
686,rock,rock,paper,lose,order-2,True,0.0041,1787898763944
687,rock,rock,paper,lose,order-2,True,0.0038,1787898764044
688,rock,rock,paper,lose,order-2,True,0.004,1787898764144
689,rock,rock,paper,lose,order-2,True,0.0057,1787898764244
690,rock,rock,paper,lose,order-2,True,0.0041,1787898764344
691,rock,rock,paper,lose,order-2,True,0.0045,1787898764444
692,rock,rock,paper,lose,order-2,True,0.0039,1787898764544
693,rock,rock,paper,lose,order-2,True,0.004,1787898764644
694,rock,rock,paper,lose,order-2,True,0.0042,1787898764744
695,rock,rock,paper,lose,order-2,True,0.0039,1787898764844
696,rock,rock,paper,lose,order-2,True,0.0039,1787898764944
697,rock,rock,rock,tie,random,True,0.0046,1787898765044
698,rock,rock,paper,lose,order-2,True,0.0038,1787898765144
699,rock,rock,paper,lose,order-2,True,0.0042,1787898765244
700,rock,rock,paper,lose,order-2,True,0.0042,1787898765344
701,rock,rock,paper,lose,order-2,True,0.0055,1787898765444
702,rock,rock,paper,lose,order-2,True,0.0042,1787898765545
703,rock,rock,paper,lose,order-2,True,0.0043,1787898765645
704,rock,rock,paper,lose,random,True,0.0044,1787898765745
705,rock,rock,paper,lose,order-2,True,0.0042,1787898765845
706,rock,rock,paper,lose,order-2,True,0.0045,1787898765945
707,rock,rock,paper,lose,order-2,True,0.0046,1787898766045
708,rock,rock,paper,lose,order-2,True,0.004,1787898766145
709,rock,rock,paper,lose,order-2,True,0.0042,1787898766245
710,rock,rock,paper,lose,order-2,True,0.0107,1787898766345
711,rock,rock,paper,lose,order-2,True,0.0042,1787898766445
712,rock,rock,paper,lose,order-2,True,0.0038,1787898766545
713,rock,rock,paper,lose,order-2,True,0.0044,1787898766645
714,rock,rock,paper,lose,order-2,True,0.0036,1787898766745
715,rock,rock,rock,tie,random,True,0.0048,1787898766845
716,rock,rock,paper,lose,order-2,True,0.0042,1787898766945
717,rock,rock,paper,lose,order-2,True,0.0041,1787898767045
718,rock,rock,paper,lose,order-2,True,0.0041,1787898767145
719,rock,rock,paper,lose,order-2,True,0.0042,1787898767245
720,rock,rock,paper,lose,order-2,True,0.0039,1787898767345
721,rock,rock,paper,lose,order-2,True,0.0043,1787898767445
722,rock,rock,paper,lose,order-2,True,0.0041,1787898767545
723,rock,rock,paper,lose,order-2,True,0.0043,1787898767645
724,rock,rock,paper,lose,order-2,True,0.0041,1787898767745
725,rock,rock,paper,lose,order-2,True,0.0038,1787898767845
726,rock,rock,paper,lose,order-2,True,0.0041,1787898767945
727,rock,rock,paper,lose,order-2,True,0.0039,1787898768045
728,rock,rock,paper,lose,order-2,True,0.004,1787898768145
729,rock,rock,paper,lose,order-2,True,0.0045,1787898768245
730,rock,rock,paper,lose,order-2,True,0.004,1787898768345
731,rock,rock,paper,lose,order-2,True,0.0059,1787898768445
732,rock,rock,paper,lose,order-2,True,0.0039,1787898768545
733,rock,rock,paper,lose,order-2,True,0.0042,1787898768645
734,rock,rock,paper,lose,order-2,True,0.0042,1787898768745
735,rock,rock,paper,lose,order-2,True,0.0038,1787898768845
736,rock,rock,scissors,win,random,True,0.0053,1787898768945
737,rock,rock,paper,lose,order-2,True,0.0044,1787898769045
738,rock,rock,paper,lose,order-2,True,0.0042,1787898769145
739,rock,rock,paper,lose,order-2,True,0.0043,1787898769245
740,rock,rock,paper,lose,order-2,True,0.0042,1787898769345
741,rock,rock,paper,lose,order-2,True,0.0041,1787898769445
742,rock,rock,paper,lose,order-2,True,0.0044,1787898769545
743,rock,rock,paper,lose,order-2,True,0.0044,1787898769645
744,rock,rock,paper,lose,order-2,True,0.0041,1787898769745
745,rock,rock,paper,lose,order-2,True,0.004,1787898769845
746,rock,rock,paper,lose,order-2,True,0.0039,1787898769945
747,rock,rock,paper,lose,order-2,True,0.0038,1787898770045
748,rock,rock,paper,lose,order-2,True,0.004,1787898770145
749,rock,rock,paper,lose,order-2,True,0.004,1787898770245
750,rock,rock,paper,lose,order-2,True,0.0039,1787898770345
751,rock,rock,paper,lose,order-2,True,0.0041,1787898770445
752,rock,rock,paper,lose,order-2,True,0.0041,1787898770545
753,rock,rock,paper,lose,order-2,True,0.004,1787898770645
754,rock,rock,paper,lose,order-2,True,0.0038,1787898770745
755,rock,rock,paper,lose,order-2,True,0.0044,1787898770845
756,rock,rock,paper,lose,order-2,True,0.0052,1787898770945
757,rock,rock,paper,lose,order-2,True,0.0042,1787898771045
758,rock,rock,paper,lose,order-2,True,0.0041,1787898771145
759,rock,rock,paper,lose,order-2,True,0.004,1787898771245
760,rock,rock,paper,lose,order-2,True,0.0044,1787898771345
761,rock,rock,paper,lose,order-2,True,0.0038,1787898771445
762,rock,rock,paper,lose,random,True,0.005,1787898771545
763,rock,rock,paper,lose,order-2,True,0.0039,1787898771645
764,rock,rock,paper,lose,order-2,True,0.0039,1787898771745
765,rock,rock,paper,lose,order-2,True,0.005,1787898771845
766,rock,rock,paper,lose,order-2,True,0.0039,1787898771945
767,rock,rock,paper,lose,order-2,True,0.0039,1787898772045
768,rock,rock,paper,lose,order-2,True,0.004,1787898772145
769,rock,rock,paper,lose,order-2,True,0.0042,1787898772245
770,rock,rock,paper,lose,order-2,True,0.0041,1787898772345
771,rock,rock,paper,lose,order-2,True,0.0039,1787898772445
772,rock,rock,paper,lose,order-2,True,0.0043,1787898772545
773,rock,rock,paper,lose,order-2,True,0.0042,1787898772646
774,rock,rock,paper,lose,order-2,True,0.0043,1787898772746
775,rock,rock,paper,lose,order-2,True,0.0043,1787898772846
776,rock,rock,paper,lose,order-2,True,0.0042,1787898772946
777,rock,rock,paper,lose,order-2,True,0.0041,1787898773046
778,rock,rock,paper,lose,order-2,True,0.0041,1787898773146
779,rock,rock,paper,lose,order-2,True,0.0042,1787898773246
780,rock,rock,paper,lose,order-2,True,0.004,1787898773346
781,rock,rock,paper,lose,order-2,True,0.0039,1787898773446
782,rock,rock,paper,lose,order-2,True,0.004,1787898773546
783,rock,rock,paper,lose,order-2,True,0.0043,1787898773646
784,rock,rock,paper,lose,order-2,True,0.0041,1787898773746
785,rock,rock,paper,lose,order-2,True,0.0042,1787898773846
786,rock,rock,rock,tie,random,True,0.0046,1787898773946
787,rock,rock,paper,lose,order-2,True,0.0039,1787898774046
788,rock,rock,paper,lose,order-2,True,0.0043,1787898774146
789,rock,rock,paper,lose,order-2,True,0.0042,1787898774246
790,rock,rock,paper,lose,order-2,True,0.0043,1787898774346
791,rock,rock,paper,lose,order-2,True,0.0042,1787898774446
792,rock,rock,paper,lose,order-2,True,0.0042,1787898774546
793,rock,rock,paper,lose,order-2,True,0.004,1787898774646
794,rock,rock,paper,lose,order-2,True,0.0042,1787898774746
795,rock,rock,paper,lose,order-2,True,0.004,1787898774846
796,rock,rock,paper,lose,order-2,True,0.0043,1787898774946
797,rock,rock,paper,lose,order-2,True,0.004,1787898775046
798,rock,rock,paper,lose,order-2,True,0.0038,1787898775146
799,rock,rock,paper,lose,order-2,True,0.0041,1787898775246
800,rock,rock,paper,lose,order-2,True,0.0042,1787898775346
801,rock,rock,paper,lose,order-2,True,0.0041,1787898775446
802,rock,rock,paper,lose,order-2,True,0.0041,1787898775546
803,rock,rock,rock,tie,random,True,0.0045,1787898775646
804,rock,rock,paper,lose,order-2,True,0.0042,1787898775746
805,rock,rock,paper,lose,order-2,True,0.004,1787898775846
806,rock,rock,paper,lose,order-2,True,0.0041,1787898775946
807,rock,rock,paper,lose,order-2,True,0.004,1787898776046
808,rock,rock,paper,lose,order-2,True,0.004,1787898776146
809,rock,rock,scissors,win,random,True,0.0044,1787898776246
810,rock,rock,paper,lose,order-2,True,0.0042,1787898776346
811,rock,rock,paper,lose,order-2,True,0.0043,1787898776446
812,rock,rock,paper,lose,order-2,True,0.0041,1787898776546
813,rock,rock,paper,lose,order-2,True,0.0039,1787898776646
814,rock,rock,paper,lose,order-2,True,0.004,1787898776746
815,rock,rock,paper,lose,order-2,True,0.004,1787898776846
816,rock,rock,paper,lose,order-2,True,0.0037,1787898776946
817,rock,rock,paper,lose,order-2,True,0.0036,1787898777046
818,rock,rock,paper,lose,order-2,True,0.0039,1787898777146
819,rock,rock,paper,lose,order-2,True,0.0042,1787898777246
820,rock,rock,paper,lose,order-2,True,0.0042,1787898777346
821,rock,rock,paper,lose,order-2,True,0.0043,1787898777446
822,rock,rock,paper,lose,order-2,True,0.0039,1787898777546
823,rock,rock,paper,lose,order-2,True,0.0043,1787898777646
824,rock,rock,paper,lose,order-2,True,0.0042,1787898777746
825,rock,rock,paper,lose,order-2,True,0.004,1787898777846
826,rock,rock,paper,lose,order-2,True,0.0043,1787898777946
827,rock,rock,paper,lose,order-2,True,0.0043,1787898778046
828,rock,rock,paper,lose,random,True,0.0045,1787898778146
829,rock,rock,paper,lose,order-2,True,0.0041,1787898778246
830,rock,rock,paper,lose,order-2,True,0.0038,1787898778346
831,rock,rock,paper,lose,order-2,True,0.0042,1787898778446
832,rock,rock,paper,lose,order-2,True,0.0042,1787898778546
833,rock,rock,paper,lose,order-2,True,0.0041,1787898778646
834,rock,rock,paper,lose,order-2,True,0.0039,1787898778746
835,rock,rock,paper,lose,order-2,True,0.0043,1787898778846
836,rock,rock,paper,lose,order-2,True,0.0041,1787898778946
837,rock,rock,paper,lose,order-2,True,0.004,1787898779046
838,rock,rock,paper,lose,order-2,True,0.004,1787898779146
839,rock,rock,paper,lose,random,True,0.0044,1787898779246
840,rock,rock,paper,lose,order-2,True,0.0042,1787898779346
841,rock,rock,paper,lose,order-2,True,0.0042,1787898779446
842,rock,rock,paper,lose,order-2,True,0.0041,1787898779546
843,rock,rock,paper,lose,order-2,True,0.0039,1787898779646
844,rock,rock,paper,lose,order-2,True,0.0042,1787898779746
845,rock,rock,paper,lose,order-2,True,0.004,1787898779846
846,rock,rock,paper,lose,order-2,True,0.0041,1787898779947
847,rock,rock,paper,lose,order-2,True,0.0038,1787898780047
848,rock,rock,paper,lose,order-2,True,0.0041,1787898780147
849,rock,rock,paper,lose,order-2,True,0.0039,1787898780247
850,rock,rock,paper,lose,order-2,True,0.004,1787898780347
851,rock,rock,paper,lose,order-2,True,0.0043,1787898780447
852,rock,rock,paper,lose,order-2,True,0.0041,1787898780547
853,rock,rock,paper,lose,order-2,True,0.0041,1787898780647
854,rock,rock,paper,lose,order-2,True,0.0041,1787898780747
855,rock,rock,paper,lose,order-2,True,0.0043,1787898780847
856,rock,rock,paper,lose,order-2,True,0.004,1787898780947
857,rock,rock,rock,tie,random,True,0.0042,1787898781047
858,rock,rock,paper,lose,order-2,True,0.0039,1787898781147
859,rock,rock,paper,lose,order-2,True,0.0043,1787898781247
860,rock,rock,paper,lose,order-2,True,0.0037,1787898781347
861,rock,rock,paper,lose,order-2,True,0.007,1787898781447
862,rock,rock,paper,lose,order-2,True,0.004,1787898781547
863,rock,rock,paper,lose,order-2,True,0.0193,1787898781647
864,rock,rock,paper,lose,order-2,True,0.0043,1787898781747
865,rock,rock,paper,lose,order-2,True,0.0039,1787898781847
866,rock,rock,rock,tie,random,True,0.0043,1787898781947
867,rock,rock,paper,lose,order-2,True,0.0042,1787898782047
868,rock,rock,paper,lose,order-2,True,0.0041,1787898782147
869,rock,rock,paper,lose,order-2,True,0.004,1787898782247
870,rock,rock,paper,lose,order-2,True,0.0039,1787898782347
871,rock,rock,paper,lose,order-2,True,0.0039,1787898782447
872,rock,rock,paper,lose,order-2,True,0.0046,1787898782547
873,rock,rock,paper,lose,order-2,True,0.0043,1787898782647
874,rock,rock,paper,lose,order-2,True,0.004,1787898782747
875,rock,rock,paper,lose,order-2,True,0.0042,1787898782847
876,rock,rock,paper,lose,order-2,True,0.0037,1787898782947
877,rock,rock,paper,lose,order-2,True,0.0036,1787898783047
878,rock,rock,paper,lose,order-2,True,0.0037,1787898783147
879,rock,rock,paper,lose,order-2,True,0.0044,1787898783247
880,rock,rock,paper,lose,order-2,True,0.0038,1787898783347
881,rock,rock,paper,lose,order-2,True,0.0041,1787898783447
882,rock,rock,paper,lose,order-2,True,0.0037,1787898783547
883,rock,rock,scissors,win,random,True,0.0042,1787898783647
884,rock,rock,paper,lose,order-2,True,0.0039,1787898783747
885,rock,rock,paper,lose,order-2,True,0.0036,1787898783847
886,rock,rock,paper,lose,order-2,True,0.0041,1787898783947
887,rock,rock,paper,lose,order-2,True,0.0038,1787898784047
888,rock,rock,paper,lose,order-2,True,0.0039,1787898784147
889,rock,rock,scissors,win,random,True,0.0047,1787898784247
890,rock,rock,paper,lose,random,True,0.0044,1787898784347
891,rock,rock,paper,lose,order-2,True,0.004,1787898784447
892,rock,rock,paper,lose,order-2,True,0.0041,1787898784547
893,rock,rock,paper,lose,order-2,True,0.0041,1787898784647
894,rock,rock,paper,lose,order-2,True,0.004,1787898784747
895,rock,rock,paper,lose,order-2,True,0.0042,1787898784847
896,rock,rock,paper,lose,order-2,True,0.0042,1787898784947
897,rock,rock,paper,lose,order-2,True,0.0042,1787898785047
898,rock,rock,paper,lose,order-2,True,0.0041,1787898785147
